SALARY,Python,SQL,Microsoft_Excel,Data_Analysis,Machine_Learning,Power_BI,Tableau,Communication
115024.0,0,0,0,1,0,1,0,1
156250.0,1,1,0,0,0,0,1,1
115024.0,1,1,0,1,0,1,1,0
81464.0,0,0,1,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
51903.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
48859.0,0,0,0,1,0,0,0,0
107900.0,0,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,0,0,1,0,1,0,1
115024.0,1,1,1,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,1,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,0,1
130000.0,0,1,1,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,0,1
62400.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
68640.0,0,0,1,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,0,1
122500.0,0,0,0,1,0,1,0,1
89000.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
76766.0,1,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
142500.0,1,1,0,0,0,0,1,0
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,1,0,0
144560.0,0,1,0,0,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
90000.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
86091.0,0,1,1,1,0,1,0,0
71150.0,0,1,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,0,1,0,0
115024.0,1,1,0,1,1,1,1,1
104170.0,0,1,0,1,0,0,0,1
71746.0,0,1,1,1,0,0,0,1
45760.0,0,0,0,0,0,0,0,0
162500.0,1,0,0,1,1,0,1,1
86091.0,0,1,1,1,0,1,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
107500.0,1,1,0,0,0,0,1,1
115024.0,0,0,0,1,0,0,1,1
115024.0,1,0,0,1,0,0,0,0
86320.0,0,0,1,1,0,0,0,0
58500.0,0,1,0,1,0,1,1,0
113000.0,0,0,1,0,0,1,1,1
109100.0,0,0,0,0,0,0,0,1
111851.0,0,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,0,0,1
71760.0,0,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,1,1,1,1,1
115024.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
56367.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,1,0,0,1,1
57743.0,1,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
90500.0,0,1,0,1,0,1,0,1
99150.0,1,1,0,0,1,1,1,0
115024.0,0,1,0,0,1,0,1,0
110000.0,0,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
315175.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,0,1,0,1,0
70720.0,1,1,1,1,0,0,1,0
115024.0,0,0,0,1,1,0,1,1
54662.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,0
138320.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
60000.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
160775.0,1,1,1,1,0,1,0,1
67673.0,1,1,0,1,0,1,1,0
128414.0,0,0,1,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,0,0,1,1,0,0,1
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,0,0,0,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,0,0,1,0,1
115024.0,1,1,1,1,0,0,0,1
72500.0,1,1,0,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
140400.0,1,1,0,1,1,0,0,1
80400.0,0,0,0,1,0,1,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
109200.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
60500.0,0,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,1,0,0,1,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,1,0
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
105000.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
70000.0,1,1,0,1,0,0,0,1
58240.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,1,0
115024.0,1,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,1,0,1,1,0,1,0,1
70000.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
72500.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
53040.0,0,0,1,0,0,0,0,1
133400.0,0,1,0,1,0,0,0,1
130000.0,0,0,0,0,0,1,0,1
115024.0,0,1,1,1,0,1,1,1
115024.0,1,1,0,1,0,1,1,0
120295.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,0,1
47500.0,0,0,1,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,1,0,1
115024.0,1,1,0,1,0,0,1,1
102780.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,0,0
118119.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,0,0,0,0,1
115024.0,0,1,0,1,0,0,1,0
115024.0,1,1,1,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
115024.0,1,1,0,1,0,0,0,1
115024.0,1,1,1,0,0,0,0,1
115024.0,0,1,0,1,0,1,1,1
127337.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,1,0,0,0,0,0
114400.0,0,1,0,0,0,1,0,1
27040.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,0,1
54080.0,0,0,1,1,0,0,0,1
83200.0,0,0,0,0,0,0,0,0
83200.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,0,1
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,0,1,0,0,0,0
83200.0,0,0,0,0,0,0,0,0
105000.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,1,1,0,0,1
115024.0,0,1,0,1,0,0,0,1
71458.0,1,1,0,1,0,1,1,0
58240.0,0,0,0,0,0,0,0,0
115024.0,1,0,0,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,1,1
115024.0,1,1,0,1,1,0,1,1
94750.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
160775.0,1,1,1,1,0,1,0,1
160775.0,1,1,1,1,0,1,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
80400.0,0,0,0,1,0,1,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
45760.0,0,0,1,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,0,1,0,1,0,1,0,0
115024.0,0,0,1,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
160775.0,1,1,1,1,0,1,0,1
160775.0,1,1,1,1,0,1,0,1
149916.0,0,0,0,1,1,0,0,1
115024.0,0,0,0,1,0,0,0,0
66945.0,0,1,1,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
67600.0,0,0,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
119600.0,1,1,0,1,0,0,0,0
115024.0,0,1,1,1,0,1,0,1
77500.0,1,1,0,1,0,1,1,1
67500.0,1,0,1,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,1
115024.0,0,1,0,1,0,1,0,1
115024.0,0,0,1,0,0,0,0,1
67500.0,1,0,1,1,0,0,0,1
68776.0,1,0,1,1,0,0,0,1
115024.0,1,1,0,1,1,1,1,1
115024.0,0,0,0,1,0,0,0,0
201215.0,0,0,0,0,0,0,0,1
84180.0,0,1,0,1,0,1,0,1
115024.0,0,1,0,1,0,0,0,0
264976.0,1,1,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
209547.0,0,1,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
71687.0,1,1,0,1,1,1,0,0
118965.0,0,1,0,1,0,1,1,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,0,0,0,0,1
115024.0,0,0,1,1,0,1,1,1
115024.0,1,0,0,0,1,0,0,1
96600.0,1,1,0,1,0,0,1,1
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
160050.0,1,1,0,0,1,0,0,1
115024.0,0,1,0,1,0,0,0,0
202200.0,0,0,0,1,0,0,0,0
101800.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,1,0,0,1
55396.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,1,0,0,0,0
90000.0,0,1,0,1,0,1,0,1
115024.0,0,1,0,1,0,1,1,1
52000.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,1,0
115024.0,1,1,0,1,0,1,1,1
115024.0,1,1,0,1,0,0,0,0
115024.0,0,1,1,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
60320.0,1,1,0,1,0,0,1,0
135000.0,1,1,0,1,1,1,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
127500.0,1,1,0,1,0,0,1,1
115024.0,0,0,1,0,0,0,0,1
127500.0,1,1,0,1,0,0,1,1
115024.0,0,0,1,1,0,1,0,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,1
137500.0,0,1,0,1,0,0,0,0
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
89000.0,1,1,0,1,0,1,1,1
89000.0,1,1,0,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,1
86100.0,0,0,0,1,0,0,0,1
76000.0,1,1,0,1,1,1,1,1
115024.0,0,1,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
102000.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,1,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
53352.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
82700.0,0,0,1,0,0,0,0,1
93850.0,1,1,0,0,0,0,0,0
67518.0,0,0,0,1,0,0,0,0
117962.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,1,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
130255.0,0,0,1,1,0,1,1,0
115024.0,0,0,0,0,0,0,1,0
115024.0,1,1,0,1,0,0,0,1
111500.0,0,1,0,1,0,0,1,1
115024.0,0,1,0,0,0,0,1,1
115024.0,0,1,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
71561.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
95000.0,1,1,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,1
60299.0,1,1,0,1,0,0,0,0
115024.0,0,1,0,0,0,0,1,0
115024.0,1,1,0,0,0,0,1,1
115024.0,0,0,0,1,0,0,0,1
104500.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
79682.0,0,0,0,0,0,0,0,0
45760.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
73700.0,1,0,0,1,0,0,0,1
168480.0,1,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,0,1,0,1,0,1
115024.0,1,1,0,1,1,1,1,1
115024.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,1,0,0,0,1
82500.0,0,0,0,0,0,0,0,1
57500.0,0,0,1,1,0,1,1,1
115024.0,0,0,0,0,0,0,0,0
158500.0,1,1,0,1,0,0,0,1
115024.0,0,1,1,1,0,1,0,1
86390.0,0,1,0,1,0,0,0,0
65250.0,0,1,0,1,1,0,1,1
115024.0,0,0,1,1,1,0,1,0
100173.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
121300.0,1,1,0,0,1,0,0,1
121300.0,1,1,0,0,1,0,0,1
115024.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
154700.0,1,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,1,0,0,1,1
115024.0,0,1,0,1,0,1,1,0
100000.0,0,1,1,0,0,0,0,1
85000.0,0,1,1,0,0,1,1,1
115024.0,0,1,0,1,0,0,0,1
115024.0,1,1,0,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
62500.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,0,0
217500.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
121300.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,1,0,0
66288.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,1,1,0
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,1,0
115024.0,0,0,1,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,0,0,1,0,0,0
115024.0,1,1,1,0,0,0,1,1
115024.0,1,1,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,1,0,1
135000.0,1,0,0,1,0,0,1,0
157000.0,0,1,1,1,0,0,1,1
63742.0,1,1,0,1,1,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,1,0
52000.0,0,0,0,0,0,0,0,1
115024.0,0,1,1,0,0,0,0,0
115024.0,0,1,0,1,0,0,1,0
115024.0,0,0,0,0,0,0,0,0
73528.0,0,0,0,1,0,0,0,0
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,0,1,0,0,1,1
110155.0,1,1,0,1,0,1,1,0
73528.0,0,0,0,1,0,0,0,0
127080.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,1,1,1,0
60500.0,0,1,1,1,0,0,0,1
140000.0,0,0,0,0,0,0,0,0
95000.0,0,0,0,1,0,0,0,1
103204.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,1,0,0,1,1
95500.0,1,1,0,1,1,1,1,1
115024.0,0,1,1,1,0,0,1,1
115024.0,1,1,0,0,0,0,0,1
115024.0,0,1,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,0,1
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,0
117520.0,0,0,0,0,0,0,0,0
110155.0,1,1,0,1,0,1,1,0
89045.0,0,0,0,1,0,0,0,1
107900.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,1,1
137500.0,1,1,0,1,0,1,1,1
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,1,0,0,0,0,0
115024.0,0,1,1,1,0,1,1,1
102500.0,1,1,0,1,0,0,1,0
112661.0,0,1,0,1,1,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,1,0,1,1
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,1,1,1,0,0,0,0
123800.0,1,1,0,1,0,1,1,1
107500.0,0,1,0,1,0,0,0,0
110155.0,1,1,0,1,0,1,1,0
115024.0,0,0,1,0,0,0,0,0
115024.0,1,1,1,1,1,1,1,1
152710.0,0,1,0,1,1,1,1,0
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
90000.0,1,1,0,1,1,1,1,0
65520.0,0,0,1,1,0,0,0,1
85000.0,0,1,1,0,0,1,1,0
115024.0,1,1,0,0,1,0,0,1
115024.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,0,0,0,0,1
107000.0,0,0,0,1,0,0,0,1
107000.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
166400.0,1,1,0,0,0,0,1,1
100375.0,0,0,1,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,0,1,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
100000.0,0,0,0,0,0,0,0,0
115024.0,1,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
115024.0,1,1,0,1,0,1,1,1
70715.0,0,1,1,1,0,0,1,1
127500.0,1,1,0,1,0,1,1,0
81351.0,0,0,1,0,0,1,0,1
115024.0,0,0,1,0,0,0,0,1
53302.0,0,0,1,1,0,0,0,0
115024.0,0,0,0,1,1,0,0,1
60547.0,0,0,1,1,0,1,1,1
67061.0,0,0,0,0,0,0,0,1
127500.0,1,1,0,1,0,1,1,0
77137.0,0,0,0,0,0,0,1,1
115024.0,0,0,1,1,0,1,0,0
115024.0,1,0,1,0,1,0,1,1
117500.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,1,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,1,1,0,1,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,1,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
115024.0,1,0,0,1,0,1,1,1
115024.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
119850.0,1,1,1,1,1,1,1,0
115024.0,0,0,0,1,0,1,0,1
149760.0,1,1,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,1,1
115024.0,0,0,0,0,0,0,1,0
115024.0,0,1,0,1,0,1,0,0
73119.0,0,0,0,0,0,0,0,1
115024.0,0,0,1,0,0,0,0,0
81780.0,1,0,0,1,0,0,0,1
95131.0,1,1,0,1,1,0,0,1
115024.0,0,1,1,0,0,0,0,1
115024.0,0,1,1,0,0,1,0,0
67500.0,0,0,1,0,0,1,1,0
158300.0,0,0,0,1,0,1,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,0,0
76333.0,1,1,1,1,0,0,0,1
67500.0,0,0,1,0,0,1,1,0
139409.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,0,0,0,0,1
115024.0,0,1,1,1,0,0,1,1
118000.0,0,1,1,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
78000.0,0,0,0,1,0,0,0,0
115024.0,0,1,1,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,0,1,0
115024.0,0,0,0,1,0,0,0,0
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
62847.0,0,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
160775.0,1,1,1,1,0,1,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,0,0,1
160775.0,1,1,1,1,0,1,0,1
145000.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,1,1,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
109000.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,1,1,0,0,0,1,1
107800.0,0,0,1,0,0,0,0,1
115024.0,1,1,0,1,1,0,1,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
77085.0,0,0,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,1,0,0,1,0,0,0,0
115024.0,1,1,0,1,0,1,0,0
176800.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
115024.0,1,0,0,1,1,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,1,0,0,0,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,1,0,0,1,1,0,0,1
115461.0,0,0,1,1,0,0,0,1
117500.0,0,0,1,0,0,0,0,1
115024.0,0,0,1,1,0,0,0,0
132640.0,0,0,1,1,0,1,0,0
95000.0,0,1,0,1,0,1,0,0
115024.0,1,1,1,1,0,1,1,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
105000.0,1,1,0,1,0,0,0,1
115024.0,1,1,1,1,0,0,0,1
115024.0,1,1,0,1,0,0,0,0
148500.0,0,1,0,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,1,0,1,0,1
115024.0,1,0,0,0,0,0,0,1
115024.0,1,1,1,1,1,1,1,0
115024.0,0,0,1,0,0,0,0,0
77698.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,1,1,1,0,1,1,1
115024.0,1,1,0,1,0,1,1,0
115024.0,1,1,0,1,0,0,0,0
103692.0,0,1,1,0,0,1,0,0
115024.0,0,1,0,1,0,0,1,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,1
115024.0,0,0,0,1,0,0,0,0
115024.0,0,0,1,1,0,1,0,1
115024.0,1,1,0,1,0,0,1,1
115024.0,1,1,0,1,0,0,1,0
80340.0,0,1,0,1,0,0,0,1
175000.0,1,1,0,1,1,0,0,1
71188.0,0,0,0,1,0,0,0,0
115024.0,0,1,0,0,0,1,0,0
115024.0,0,1,1,0,0,0,0,1
65998.0,0,0,0,1,0,0,0,0
115024.0,0,0,0,0,0,0,0,0
52000.0,0,0,0,0,0,0,0,0
156150.0,1,1,0,1,0,1,1,1
146600.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,1,0,0,1
115024.0,0,1,0,1,0,1,1,1
115024.0,0,1,0,1,0,0,0,0
109200.0,0,1,0,1,0,0,0,1
134719.0,1,1,0,0,1,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,1,1,0,1,0,1,1,1
86272.0,1,0,0,1,0,0,0,1
108243.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,1,0,1
80777.0,0,1,0,1,0,0,1,0
82215.0,0,0,0,1,0,0,0,1
90480.0,0,1,0,1,0,0,0,0
128960.0,0,1,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,1,1,0,0,0,1
141315.0,0,0,0,0,0,0,0,0
115024.0,1,1,1,1,0,0,1,1
115024.0,0,1,0,1,0,1,1,0
115024.0,0,1,0,1,0,0,1,0
122500.0,1,0,0,1,0,1,0,1
115024.0,0,0,0,0,0,0,0,0
115024.0,0,0,1,1,0,0,0,1
115024.0,0,0,0,1,0,1,0,1
111280.0,1,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,1
115024.0,1,1,1,0,0,1,0,0
115024.0,0,1,0,1,0,0,0,0
115024.0,0,0,0,1,0,0,0,0
